fips,2020/01/01,2020/02/01,2020/03/01,2020/04/01,2020/05/01,2020/06/01,2020/07/01,2020/08/01,2020/09/01,2020/10/01,2020/11/01,2020/12/01,2021/01/01,2021/02/01,2021/03/01,2021/04/01,2021/05/01,2021/06/01,2021/07/01,2021/08/01,2021/09/01,2021/10/01,2021/11/01,2021/12/01,2022/01/01,2022/02/01
18123,0,0,0,15,32,87,64,29,31,236,410,322,444,94,43,47,37,14,46,349,312,90,181,363,1155,177
18125,0,0,0,2,5,0,31,64,77,202,175,385,294,49,17,34,43,19,49,299,448,127,145,325,771,84
18127,0,0,21,222,305,140,452,590,514,1693,4982,3900,2389,775,630,1815,789,203,220,948,1528,1061,1977,3963,6677,823
18129,0,0,4,7,6,16,123,60,154,466,466,603,559,144,53,48,20,22,105,421,381,140,244,423,1722,224
18131,0,0,0,23,24,17,15,33,18,80,256,399,150,66,46,47,34,21,32,150,326,152,199,296,562,75
18133,0,0,7,62,74,30,52,206,157,235,556,1074,589,251,176,85,133,50,127,894,765,359,473,691,1856,210
18135,0,0,3,20,50,31,30,75,63,274,839,502,342,76,53,82,47,18,30,267,487,273,321,622,1181,133
18137,0,0,31,74,24,7,78,60,68,243,1006,919,597,197,36,68,70,42,46,460,694,378,443,771,1655,225
18139,0,0,5,38,25,21,34,74,27,141,321,592,373,67,33,46,32,11,28,178,474,235,324,469,1124,154
18141,0,0,51,589,643,557,1186,2142,1614,3709,7343,6430,3728,1988,2116,2801,1738,295,379,1992,3245,2241,4071,6462,12890,1209
18143,0,0,1,46,76,39,89,74,81,208,592,717,416,176,59,78,44,23,127,653,692,256,392,680,1855,290
18145,0,0,15,202,324,98,181,256,105,347,1176,1500,1014,316,136,171,132,60,100,698,967,497,843,1464,3404,460
18147,0,0,0,8,15,10,80,50,117,190,467,578,508,159,82,43,39,11,51,460,403,160,154,368,993,167
18149,0,0,1,16,24,30,88,57,67,216,471,576,249,76,73,161,142,32,27,189,418,319,257,506,594,69
18151,0,0,1,22,64,40,70,86,122,326,845,1031,550,194,129,275,163,75,105,416,605,595,815,887,1839,229
18153,0,0,2,14,21,12,26,222,49,157,572,583,314,66,32,36,31,26,74,408,528,160,135,312,1208,192
18155,0,0,3,15,6,6,17,24,6,41,164,224,203,54,12,14,26,16,29,207,241,69,91,199,543,64
18157,0,0,14,96,294,232,420,531,1068,1769,5060,5534,3495,1494,845,1294,485,297,585,1862,1656,1080,2158,4227,13297,1049
18159,0,0,4,14,8,5,68,92,47,69,339,432,305,86,116,36,36,22,58,195,218,150,182,243,682,60
18161,0,0,0,13,12,7,21,36,19,53,172,205,133,37,20,14,23,1,9,108,171,62,106,229,486,86
18163,0,0,18,110,142,141,1208,967,1318,2600,3957,5003,4577,1124,507,441,297,169,787,4004,3539,1509,1843,3510,16236,2017
18165,0,0,1,7,3,3,17,66,39,167,392,534,305,73,36,35,47,41,59,261,347,193,191,289,782,106
18167,0,0,10,56,107,54,208,838,649,1126,3403,2862,1717,587,372,366,202,107,253,1381,2378,979,1193,2108,6766,629
18169,0,0,1,41,36,31,46,58,68,276,1290,768,518,185,108,96,69,39,92,616,663,426,659,786,1459,239
18171,0,0,2,9,2,3,5,19,4,74,152,269,169,54,18,32,27,21,29,136,156,51,101,212,421,55
18173,0,0,8,89,73,31,275,297,660,744,1328,1764,1727,422,182,153,78,57,268,1411,1304,477,701,1335,5639,789
18175,0,0,6,38,10,14,42,121,46,156,422,584,515,163,116,148,64,28,90,408,432,234,225,399,1383,223
18177,0,0,2,76,149,74,274,308,258,955,1754,1761,1098,308,152,187,145,53,81,1190,1835,818,815,1432,4597,539
18179,0,0,2,4,27,52,57,86,63,277,827,551,478,185,191,126,43,21,86,394,537,303,451,571,994,119
18181,0,0,2,45,189,31,84,99,52,195,717,918,474,179,55,85,124,106,65,240,343,267,445,608,1265,111
18183,0,0,2,18,27,40,64,72,79,247,945,977,745,272,155,245,133,43,111,554,656,354,699,894,2059,157
18999,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19001,0,0,1,0,9,6,8,33,27,144,221,165,100,100,31,23,12,4,25,17,72,72,87,181,158,62
19003,0,0,0,0,7,2,7,7,16,48,85,95,42,9,3,17,7,4,10,18,87,65,55,65,99,58
19005,0,0,7,83,35,6,24,36,85,163,400,351,149,68,89,17,24,8,35,63,219,117,83,274,372,87
19007,0,0,1,1,13,7,20,46,59,133,523,173,173,81,29,22,12,5,12,64,284,222,202,229,362,132
19009,0,0,1,0,11,7,14,13,54,100,109,81,54,35,27,14,24,25,10,25,54,67,69,95,169,63
19011,0,0,7,25,14,16,72,73,141,361,1013,264,196,187,113,60,44,39,27,169,555,299,402,559,1011,239
19013,0,0,8,1133,607,356,867,831,758,1793,4616,1820,1586,483,437,403,222,379,552,1309,1500,822,1539,2337,6329,1211
19015,0,0,1,11,50,77,91,120,186,250,601,524,378,123,112,92,68,10,51,146,407,292,331,409,760,197
19017,0,0,0,51,19,19,94,150,183,256,1197,298,264,110,115,51,55,26,54,131,315,220,346,415,770,208
19019,0,0,2,16,17,13,61,72,125,240,646,257,212,94,93,57,25,23,35,172,420,249,248,454,694,230
19021,0,0,0,4,793,902,87,44,200,324,723,642,291,92,89,53,19,21,50,162,340,114,86,140,969,234
19023,0,0,1,8,7,32,65,99,70,150,597,250,259,40,35,21,26,10,25,136,140,146,221,240,418,122
19025,0,0,0,0,3,44,36,56,66,152,729,98,75,35,41,23,41,4,56,52,284,113,79,126,343,100
19027,0,0,1,1,10,73,93,218,318,535,751,387,210,61,82,102,35,11,17,109,343,168,198,217,737,202
19029,0,0,0,1,11,5,27,71,70,289,348,226,136,80,71,39,19,3,35,58,255,382,219,149,296,106
19031,0,0,9,20,21,29,42,38,101,279,558,303,193,96,106,92,44,14,21,109,297,184,126,337,761,234
19033,0,0,7,7,18,72,473,286,245,514,2000,734,485,157,143,217,169,53,97,251,651,555,883,870,1463,419
19035,0,0,0,2,29,42,25,43,130,175,457,332,176,33,103,39,10,9,23,62,191,88,162,199,470,118
19037,0,0,0,5,5,16,27,62,165,116,477,172,113,32,30,17,15,7,9,59,147,148,184,276,444,93
19039,0,0,0,2,53,71,49,69,30,105,122,197,163,90,35,15,15,8,13,99,219,94,174,169,299,115
19041,0,0,1,3,13,107,45,69,114,241,601,354,209,75,193,120,17,8,11,62,416,179,121,167,697,189
19043,0,0,1,14,24,8,55,86,92,278,574,265,168,38,34,57,25,10,19,76,225,155,271,324,413,154
19045,0,0,5,43,17,33,192,549,315,471,1715,796,560,278,229,273,120,20,41,193,659,551,691,1262,1815,486
19047,0,0,1,20,503,143,47,130,281,285,372,355,259,121,92,54,49,19,48,243,305,127,129,190,540,195
19049,0,0,25,294,588,266,567,639,482,851,2706,1522,1302,733,618,368,191,59,203,579,1299,905,1078,1558,4132,965
19051,0,0,0,1,21,15,12,35,47,69,275,165,75,40,34,20,42,4,32,72,124,89,78,111,143,26
19053,0,0,0,0,1,10,12,23,24,107,148,109,80,49,25,13,15,9,44,30,85,57,187,132,236,77
19055,0,0,0,8,13,27,45,132,249,403,580,185,156,58,96,122,35,3,24,114,195,194,324,343,502,129
19057,0,0,1,17,58,25,62,430,257,779,1313,616,511,203,106,140,158,49,124,531,1019,429,318,358,948,407
19059,0,0,1,5,15,220,131,55,131,280,569,303,203,99,253,205,24,5,17,73,276,173,117,233,540,141
19061,0,0,21,81,243,181,961,555,1435,2295,3503,1343,1198,490,407,528,171,88,91,393,1002,1188,2374,2062,3145,1408
19063,0,0,0,0,15,60,104,43,59,186,303,243,105,29,86,96,30,9,13,30,164,124,95,157,289,75
19065,0,0,2,18,7,7,47,65,99,200,617,348,290,73,53,22,11,20,16,159,320,280,218,286,603,188
19067,0,0,0,0,19,46,48,118,143,123,582,218,153,35,56,63,35,15,14,87,311,245,276,214,509,152
19069,0,0,0,2,12,66,134,92,58,55,337,154,151,32,27,39,71,11,56,95,175,107,170,164,349,86
19071,0,0,0,0,4,4,26,30,69,94,147,101,64,23,35,30,7,1,22,42,96,98,76,102,228,64
19073,0,0,0,5,9,16,11,19,56,99,323,117,54,22,29,19,8,1,19,60,212,113,93,77,247,70
19075,0,0,0,11,14,16,41,57,100,142,501,218,151,72,26,20,9,11,20,63,179,58,141,168,351,114
19077,0,0,1,11,39,13,60,49,98,156,335,189,106,27,70,48,24,10,19,58,159,101,113,151,352,100
19079,0,0,0,7,31,148,53,68,58,165,640,343,162,87,26,29,20,11,72,97,233,169,210,175,493,125
19081,0,0,3,0,13,34,68,47,47,203,468,305,167,29,37,53,39,12,34,51,174,135,260,229,260,108
19083,0,0,1,8,10,50,98,72,81,228,627,290,150,78,77,78,31,18,41,151,463,179,135,306,687,152
19085,0,0,9,7,7,29,39,57,124,462,354,357,169,53,47,78,14,8,27,61,203,124,131,332,512,171
19087,0,0,3,29,40,13,27,176,480,391,672,643,236,75,50,60,42,17,63,191,414,328,239,303,728,214
19089,0,0,0,10,3,11,27,86,60,97,271,151,192,85,35,20,6,4,4,34,117,114,159,182,272,65
19091,0,0,0,4,14,31,41,106,44,197,392,198,102,37,53,10,9,9,57,92,209,154,139,256,403,59
19093,0,0,0,0,15,8,9,16,92,110,255,195,86,26,72,28,13,15,20,67,124,78,105,124,269,66
19095,0,0,4,15,21,15,40,33,114,247,492,161,174,70,57,37,23,3,14,120,312,206,173,292,777,221
19097,0,0,1,4,9,12,108,81,155,382,715,314,214,99,58,51,44,7,7,72,272,165,339,598,630,172
19099,0,0,6,124,132,59,133,138,295,400,958,624,538,389,239,86,86,14,326,252,678,376,371,636,1092,390
19101,0,0,0,7,23,27,24,44,24,133,451,304,206,38,29,20,20,7,20,163,350,180,189,318,534,251
19103,0,0,73,388,155,488,731,2057,1265,986,3454,1495,1323,566,525,778,231,79,153,750,1813,826,1656,2518,8614,1858
19105,0,0,4,17,15,18,68,49,125,270,1771,250,198,59,55,55,56,3,6,130,339,268,313,379,719,174
19107,0,0,2,4,13,8,12,38,57,89,407,176,79,46,25,19,12,9,33,53,235,120,98,126,245,112
19109,0,0,1,1,9,25,46,48,168,220,574,471,299,113,111,69,18,5,58,121,283,125,145,331,380,83
19111,0,0,0,8,20,24,41,335,243,405,979,807,506,161,110,72,84,57,123,629,859,248,209,473,942,361
19113,0,0,90,579,286,248,802,946,1205,2313,7839,2264,1803,833,556,674,468,233,284,1728,4132,2314,2522,4897,10844,2339
19115,0,0,0,269,76,19,20,24,45,119,311,199,112,38,30,30,21,11,7,101,250,57,59,217,338,94
19117,0,0,0,0,17,14,13,54,64,59,111,246,102,24,45,20,14,1,12,53,209,100,102,120,253,76
19119,0,0,0,13,11,17,59,52,239,204,459,206,137,56,55,61,18,13,13,46,171,120,116,164,415,57
19121,0,0,0,6,24,10,56,72,82,145,302,280,324,109,100,65,71,11,33,130,237,165,140,206,395,106
19123,0,0,2,8,84,23,18,88,218,337,507,463,284,108,63,80,43,12,53,151,439,387,334,370,561,195
19125,0,0,0,8,24,37,81,339,293,341,948,645,461,205,130,78,62,12,77,325,720,395,436,491,974,302
19127,0,0,8,459,427,118,362,274,155,415,1296,506,367,217,136,63,59,29,52,305,842,393,228,444,1628,388
19129,0,0,0,3,17,16,44,52,77,254,610,217,120,75,76,55,22,18,12,100,167,138,162,282,572,192
19131,0,0,0,2,4,22,54,35,89,113,495,240,136,17,52,10,10,2,8,53,218,125,155,162,346,64
19133,0,0,5,2,18,45,19,18,61,98,174,108,179,39,34,32,6,13,31,24,126,90,128,104,242,94
19135,0,0,0,0,39,13,17,45,53,120,170,223,166,53,28,33,9,7,51,42,178,127,67,112,222,77
19137,0,0,1,0,7,4,33,37,25,105,265,293,158,43,19,40,12,1,33,27,217,170,137,93,309,109
19139,0,0,16,320,222,66,188,160,171,449,1347,637,438,181,256,242,171,34,65,269,894,282,252,624,1608,441
19141,0,0,0,9,26,53,33,85,212,399,492,285,135,67,138,58,13,4,18,41,99,146,112,274,560,122
19143,0,0,0,9,25,23,25,23,82,131,218,78,42,22,41,59,13,1,6,19,51,106,78,75,195,40
19145,0,0,2,4,8,7,50,47,96,224,720,206,157,249,94,58,19,10,12,112,237,250,177,154,296,88
19147,0,0,0,0,6,25,45,46,97,132,311,150,126,64,74,45,17,1,17,37,182,65,71,127,302,48
19149,0,0,0,14,121,170,133,310,447,639,941,580,212,87,201,143,32,12,23,108,323,187,219,302,843,191
19151,0,0,0,1,11,63,40,22,37,93,303,160,62,16,23,22,7,0,13,23,151,86,79,85,209,55
19153,0,0,76,909,3254,1807,3433,3766,2818,4210,13482,7557,6479,3325,3264,2331,1115,321,881,3284,8720,4535,4787,8522,23946,5061
19155,0,0,6,29,232,431,461,482,590,1295,2920,1828,1062,435,554,635,222,67,151,803,1411,1059,1243,1771,4753,1186
19157,0,0,5,51,35,14,36,49,144,185,486,207,185,77,46,27,27,6,26,69,292,209,207,323,506,245
19159,0,0,0,0,4,10,9,11,23,53,117,145,102,34,29,12,18,6,12,33,37,49,82,96,185,50
19161,0,0,0,0,20,44,17,35,161,153,445,166,104,30,69,59,17,3,23,44,135,93,112,150,380,95
19163,0,0,18,208,135,279,918,671,890,2039,6161,2782,2119,757,1077,1520,650,101,204,1138,2131,1201,1705,4148,7078,1809
19165,0,0,3,6,30,71,52,61,64,145,350,179,153,51,94,58,24,15,19,78,227,201,138,208,369,118
19167,0,0,4,5,273,174,133,310,855,879,1095,618,286,127,203,141,60,17,27,84,234,218,374,405,1187,215
19169,0,0,2,26,89,583,389,1365,1055,711,2626,1162,1003,476,587,409,208,44,197,430,1016,654,828,932,3341,920
19171,0,0,11,261,137,42,89,89,134,285,507,207,183,65,47,33,25,18,12,92,318,123,133,262,563,128
19173,0,0,1,0,55,23,15,20,30,127,197,78,68,28,5,11,10,4,3,26,54,61,178,82,131,81
19175,0,0,0,1,10,20,43,27,55,140,494,251,117,40,39,42,35,9,4,34,210,116,270,282,299,135
19177,0,0,1,7,2,11,12,73,22,79,161,94,58,23,15,14,8,4,8,62,141,76,81,144,192,74
19179,0,0,1,10,585,105,128,260,259,283,943,561,457,374,255,47,62,22,58,260,798,593,405,648,1229,397
19181,0,0,3,23,111,112,251,276,179,423,1438,978,944,302,332,300,123,43,95,343,984,607,605,895,2087,605
19183,0,0,24,114,48,37,61,57,153,227,740,422,393,112,63,77,48,37,35,171,670,255,209,397,960,231
19185,0,0,0,0,1,7,7,36,39,74,141,79,45,23,66,12,16,5,18,26,88,89,76,129,182,59
19187,0,0,1,6,36,120,538,547,298,715,1598,807,323,138,134,60,39,64,268,441,742,366,319,765,1638,372
19189,0,0,0,2,9,16,48,93,165,213,394,169,146,42,52,59,37,10,24,76,223,122,280,261,345,102
19191,0,0,3,21,9,9,46,142,127,192,446,397,272,154,88,65,14,32,19,47,175,130,236,420,502,150
19193,0,0,4,738,2012,399,450,528,1534,1973,2774,1853,974,425,826,494,165,50,150,602,2039,1478,1032,1288,5418,987
19195,0,0,0,1,2,12,45,21,32,52,210,152,107,27,24,54,23,7,11,83,154,102,115,111,315,66
19197,0,0,1,3,166,203,70,91,83,189,478,259,160,41,40,54,38,15,50,127,246,194,187,258,541,90
19999,0,0,0,29,540,29,66,68,118,126,751,309,400,3613,1039,38,71,89,3669,17390,31085,23812,27288,29346,93626,19260
20001,0,0,0,0,0,5,9,14,55,41,251,279,314,152,94,28,7,15,100,196,224,113,218,543,1049,129
20003,0,0,0,0,1,3,23,8,50,130,170,179,194,51,20,7,6,11,29,70,111,54,76,222,596,45
20005,0,0,1,8,11,12,29,158,112,206,336,378,181,103,40,46,22,0,156,283,259,174,126,409,1101,118
20007,0,0,0,1,0,0,3,3,6,65,123,86,76,7,4,5,0,0,7,31,41,46,113,80,280,50
20009,0,0,1,8,36,12,53,169,229,290,909,495,295,76,27,12,19,9,98,228,559,428,414,397,1414,231
20011,0,0,3,3,2,11,50,23,102,113,257,363,284,66,56,71,21,16,247,423,226,125,175,310,1216,130
20013,0,0,0,0,6,5,25,32,69,121,502,263,153,33,23,4,8,10,46,108,85,103,210,191,536,79
20015,0,0,3,13,20,25,155,259,511,587,1896,1846,1451,425,190,85,105,72,257,1059,1290,744,716,1205,4756,402
20017,0,0,0,1,3,1,2,70,7,24,83,51,24,16,9,9,15,5,10,14,23,46,42,58,151,17
20019,0,0,1,3,0,0,1,4,10,14,49,99,54,24,7,2,0,5,30,40,97,73,40,89,166,17
20021,0,0,3,5,2,20,44,187,259,195,436,558,482,164,60,56,26,125,366,314,191,172,150,260,1610,305
20023,0,0,0,2,0,0,0,5,61,69,71,67,62,15,6,5,6,5,5,9,33,19,40,36,127,15
20025,0,0,0,1,32,1,10,4,5,23,65,51,39,9,10,7,1,1,3,29,37,14,22,26,99,5
20027,0,0,1,4,2,2,14,15,19,63,338,158,176,74,8,0,0,0,37,79,196,117,94,93,434,68
20029,0,0,0,4,1,13,11,30,12,99,443,240,99,14,8,10,4,21,15,111,91,169,215,202,309,47
20031,0,0,14,33,2,3,14,15,43,53,132,199,113,89,15,5,15,10,30,97,225,100,159,287,567,72
20033,0,0,0,0,2,0,1,6,3,8,62,68,3,4,13,0,0,2,5,20,10,90,35,29,75,3
20035,0,0,0,4,3,65,81,104,146,182,1023,913,923,333,95,47,56,30,155,472,582,373,627,730,2736,209
20037,0,0,5,2,2,250,124,219,499,429,900,952,820,303,136,81,33,133,654,645,389,158,355,790,3243,373
20039,0,0,0,0,0,0,6,1,20,102,73,30,21,7,5,5,1,14,4,12,26,45,70,92,65,11
20041,0,0,0,2,2,7,32,35,133,137,386,508,367,79,25,35,35,47,146,283,337,308,189,380,1021,148
20043,0,0,1,2,10,14,16,23,49,97,305,206,172,45,21,8,50,29,102,110,72,53,134,253,521,87
20045,0,0,24,26,16,93,504,712,965,621,1919,1602,1523,586,316,283,132,49,315,1015,1060,691,628,1693,8486,1120
20047,0,0,0,3,2,1,4,14,27,32,95,62,21,1,0,1,4,0,5,14,30,56,74,36,71,6
20049,0,0,0,0,0,1,0,0,5,9,43,48,53,15,5,2,1,1,6,32,37,46,47,39,153,17
20051,0,0,0,8,2,11,110,286,621,409,957,806,253,214,44,14,16,12,32,224,337,229,272,352,1595,184
20053,0,0,0,0,2,1,16,8,34,272,381,337,114,53,9,6,3,7,8,55,60,58,78,128,326,47
20055,0,0,1,316,1164,89,167,147,285,936,1521,808,399,101,33,33,46,20,41,411,479,474,594,556,2207,152
20057,0,0,1,675,1063,272,100,227,569,589,1159,488,321,110,115,59,26,22,88,524,456,322,245,429,2137,139
20059,0,0,7,7,21,40,79,114,129,201,521,642,507,168,63,49,25,23,223,300,490,177,264,660,1604,172
20061,0,0,0,12,6,40,122,116,132,146,419,767,959,299,149,200,83,201,295,289,349,197,242,413,3134,368
20063,0,0,1,0,0,0,2,8,66,123,102,31,39,6,9,1,0,2,3,10,50,30,76,72,124,27
20065,0,0,0,0,0,0,17,8,11,22,105,41,40,6,14,3,0,0,3,18,26,12,18,50,127,28
20067,0,0,0,4,14,28,46,68,145,168,266,173,38,16,6,3,5,5,31,77,58,116,178,157,549,84
20069,0,0,0,4,18,4,38,26,37,81,240,75,69,8,6,5,0,0,27,41,88,112,64,30,215,18
20071,0,0,0,0,0,0,4,2,5,36,44,8,10,0,10,0,0,0,0,18,6,33,28,46,91,6
20073,0,0,0,3,5,3,4,13,21,59,119,225,105,30,2,0,0,0,32,174,142,34,81,119,475,82
20075,0,0,0,2,17,14,9,3,2,26,90,28,13,0,4,0,8,1,2,12,31,29,39,32,96,12
20077,0,0,0,1,1,0,8,104,8,45,155,107,146,30,21,1,1,4,13,49,140,94,126,240,299,34
20079,0,0,1,6,8,24,126,126,70,288,1193,781,737,178,145,61,65,29,87,330,502,478,440,793,2464,305
20081,0,0,0,7,14,2,16,20,67,52,86,97,41,6,11,1,1,2,9,49,44,52,64,79,217,18
20083,0,0,0,0,4,6,2,4,10,16,100,21,17,22,11,2,2,1,1,10,3,11,21,43,105,5
20085,0,0,1,1,98,13,32,66,40,105,345,321,241,71,52,19,15,10,61,230,152,174,280,341,1051,89
20087,0,0,1,9,13,4,37,59,78,101,432,442,348,90,58,41,32,21,65,261,329,167,187,450,1289,120
20089,0,0,0,4,0,0,5,5,3,12,64,100,62,15,8,1,3,3,2,10,90,101,147,65,130,15
20091,0,0,134,330,375,883,3053,3245,3335,4242,10758,11445,10776,4583,1738,1524,1256,708,3231,6329,5316,3385,4365,10156,43254,5103
20093,0,0,0,16,29,4,6,19,27,61,221,122,45,12,2,7,6,1,13,51,50,102,92,116,208,28
20095,0,0,0,0,0,0,9,35,57,51,248,169,114,56,14,12,21,6,28,86,130,171,95,151,434,33
20097,0,0,0,1,1,2,3,3,20,38,53,60,70,18,0,5,0,0,0,1,45,68,35,47,172,13
20099,0,0,1,21,2,36,57,77,60,168,461,1047,506,170,124,27,18,25,222,294,147,97,414,447,1811,196
20101,0,0,0,0,3,2,0,3,7,14,64,35,13,2,1,0,0,0,0,0,15,11,29,27,61,4
20103,0,0,24,332,728,80,260,355,537,429,1130,1227,1142,579,286,137,55,72,626,1121,819,460,680,1116,5334,785
20105,0,0,0,0,0,0,6,2,6,9,67,118,40,7,3,6,2,1,5,15,20,58,36,50,150,10
20107,0,0,5,1,4,5,19,27,25,46,181,210,200,113,41,21,7,11,108,193,318,150,78,258,731,82
20109,0,0,0,0,0,1,1,1,27,95,114,35,14,5,5,1,3,16,4,17,41,62,100,89,191,20
20111,0,0,10,208,190,89,147,226,210,236,1341,709,496,227,120,46,38,22,106,362,415,274,354,754,2799,364
20113,0,0,3,19,5,47,67,62,67,185,992,901,599,200,103,55,43,57,35,322,432,346,448,564,1805,300
20115,0,0,0,5,3,4,40,17,34,70,282,224,273,70,24,51,18,8,15,90,215,195,244,329,945,80
20117,0,0,0,0,0,1,8,10,15,66,571,188,144,75,7,5,36,17,52,112,89,72,265,244,476,59
20119,0,0,0,5,24,2,27,20,59,34,138,86,84,16,12,9,4,1,1,40,38,86,49,80,347,20
20121,0,0,1,5,2,25,91,89,201,171,490,745,664,147,50,73,33,33,190,357,737,279,279,712,1962,211
20123,0,0,3,1,1,0,23,6,14,12,155,173,156,16,3,0,3,5,9,27,108,69,88,52,425,42
20125,0,0,5,15,4,16,116,100,183,287,436,1086,751,270,130,54,23,16,183,808,619,230,214,546,2817,289
20127,0,0,2,1,2,0,4,12,20,28,136,199,126,58,21,4,0,0,22,62,46,33,55,146,443,49
20129,0,0,0,3,2,2,2,1,7,46,102,37,32,20,2,1,12,2,7,13,29,71,63,37,117,10
20131,0,0,0,1,14,9,23,10,73,229,689,299,71,64,31,4,2,15,48,121,129,104,256,273,621,98
20133,0,0,1,2,1,27,25,37,91,101,410,502,398,150,57,29,7,15,185,246,197,167,337,432,1451,147
20135,0,0,0,0,1,3,1,21,66,65,123,45,17,24,5,2,1,0,8,30,65,19,46,53,177,7
20137,0,0,0,0,2,2,20,2,12,680,377,87,21,17,1,3,0,0,18,60,31,123,126,100,385,54
20139,0,0,3,2,2,6,25,29,48,60,361,281,251,120,21,25,26,11,78,248,286,114,214,413,982,108
20141,0,0,0,2,0,0,2,0,7,27,53,90,107,20,2,1,2,3,4,20,50,51,82,82,162,30
20143,0,0,1,3,0,2,24,13,15,65,127,167,110,21,3,2,3,8,22,53,53,39,96,64,233,38
20145,0,0,0,0,0,4,6,203,198,53,237,307,125,26,12,23,8,6,10,29,116,167,79,91,365,44
20147,0,0,0,1,1,1,44,7,68,89,224,143,76,50,8,2,1,2,9,26,50,107,80,96,223,31
20149,0,0,2,11,14,42,40,47,122,127,286,418,393,259,111,34,33,86,160,297,204,161,328,489,1690,213
20151,0,0,0,1,1,9,24,16,28,115,308,183,104,19,8,5,0,0,29,136,168,96,123,112,334,66
20153,0,0,0,0,0,0,0,1,68,86,115,72,39,6,8,0,0,0,0,0,12,57,104,58,72,8
20155,0,0,7,27,20,23,156,546,380,1221,2761,1801,1081,276,55,124,63,50,168,756,1060,757,1179,1317,3903,456
20157,0,0,0,4,0,5,19,10,11,40,249,222,105,14,1,0,0,0,0,33,146,29,45,72,268,30
20159,0,0,0,3,1,0,22,18,40,76,308,315,213,56,15,11,4,3,20,78,200,93,101,241,654,64
20161,0,0,2,44,20,169,216,485,923,320,1532,1208,1017,251,130,106,131,130,356,350,483,226,331,581,3428,553
20163,0,0,0,6,1,2,8,14,71,66,204,93,141,30,24,5,0,0,19,17,75,41,66,154,259,44
20165,0,0,0,0,0,1,5,14,46,43,156,79,75,7,8,1,2,1,7,18,31,25,41,52,166,24
20167,0,0,0,0,0,0,12,16,73,91,360,170,77,43,14,4,2,6,26,38,88,137,167,157,334,31
20169,0,0,1,20,8,81,235,131,307,385,1337,1933,1106,409,135,134,77,69,308,580,641,604,629,856,3064,447
20171,0,0,0,2,12,4,12,68,33,83,244,93,43,16,13,4,0,0,0,23,40,108,92,71,282,22
20173,0,0,58,344,183,675,2936,3110,1796,4036,14828,11457,10461,3687,1228,1333,1140,755,1883,6593,9782,5303,4928,9895,42505,3559
20175,0,0,0,500,383,132,177,189,322,463,844,546,216,128,56,24,29,2,76,138,319,225,286,383,1257,64
20177,0,0,17,100,183,346,752,788,618,932,3629,3767,3525,1180,569,484,179,185,791,3216,2723,1214,1620,3723,14464,1463
20179,0,0,0,2,0,2,3,1,20,173,119,63,39,4,6,0,4,1,2,14,20,31,61,57,136,19
20181,0,0,0,4,3,0,7,4,24,201,208,94,43,24,16,15,21,11,11,32,57,66,251,108,255,36
20183,0,0,0,2,0,1,0,1,6,20,130,57,43,23,0,1,1,8,9,6,41,71,69,32,108,20
20185,0,0,1,0,0,0,2,35,21,34,116,60,63,13,6,1,0,0,12,31,128,85,129,115,230,36
20187,0,0,0,5,4,2,13,20,24,38,43,13,13,10,0,0,1,1,12,33,26,32,29,26,76,11
20189,0,0,2,8,22,2,12,25,93,84,199,82,34,20,3,3,0,0,1,56,62,88,196,81,342,26
20191,0,0,1,2,5,4,86,34,80,129,487,514,553,178,38,51,30,48,77,260,414,274,242,538,1339,113
20193,0,0,0,0,0,15,18,20,114,196,366,204,117,62,25,0,0,0,0,64,90,81,288,183,443,53
20195,0,0,0,0,1,0,4,19,34,46,121,67,96,18,1,0,0,0,7,16,34,34,26,39,165,18
20197,0,0,0,21,10,4,6,18,15,21,215,134,164,52,18,9,6,14,65,69,44,43,67,242,320,42
20199,0,0,0,0,0,0,0,4,15,48,70,22,11,5,2,1,1,0,6,17,13,27,71,33,59,12
20201,0,0,0,0,0,1,1,8,13,21,280,114,53,35,8,3,3,19,13,51,81,116,87,115,271,50
20203,0,0,0,0,0,0,3,1,2,48,93,33,31,5,2,0,1,1,5,15,16,41,17,37,127,10
20205,0,0,0,1,0,0,10,14,41,60,189,349,185,92,47,20,12,16,72,144,144,161,103,244,732,100
20207,0,0,2,3,1,2,5,1,11,17,33,45,70,21,6,7,3,7,19,42,72,56,31,126,178,24
20209,0,0,79,614,721,911,2262,1387,1055,1522,2843,4048,2303,1037,502,522,370,420,1285,2918,1898,910,914,2880,12801,1021
20999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21001,0,0,0,86,17,23,82,68,55,254,399,316,241,145,98,67,104,18,114,483,625,240,234,317,855,244
21003,0,0,1,14,75,81,49,39,119,191,167,438,376,252,129,126,45,28,102,631,716,252,145,365,1630,311
21005,0,0,2,6,10,10,46,43,54,111,229,467,476,171,70,46,40,40,90,374,682,575,254,363,1442,271
21007,0,0,0,10,5,3,16,13,15,22,72,86,75,40,28,18,16,11,8,101,88,79,48,88,333,51
21009,0,0,1,17,28,41,229,184,297,530,696,534,934,549,198,181,53,44,238,1108,1735,364,575,682,2259,560
21011,0,0,0,4,5,6,17,33,25,48,141,229,197,71,54,136,82,19,31,184,205,125,184,235,407,167
